"product_id","category","product","client","operation_date","operation_day","operation_hour","week_of_month","day_of_week","sale_count","subtotal"
107,Pan Molde,Pan Molde Blanco,Local,"2023-07-22","11","11","3",Sabado,3.0,5235
106,Facturas,Facturas-Medialunas,Local,"2023-07-22","11","11","3",Sabado,2.0,884
119,Chipa,Chipa,Local,"2023-07-22","11","11","3",Sabado,1.0,884
111,Pan Sandwich,Pan Hamburguesa x 2,Local,"2023-07-22","11","11","3",Sabado,1.0,720
106,Facturas,Facturas-Medialunas,Local,"2023-07-22","11","11","3",Sabado,1.0,874
101,Criollos,Criollos,Local,"2023-07-22","11","11","3",Sabado,1.0,874
112,Pan Sandwich,Pan de Pancho x 2,Local,"2023-07-22","12","12","3",Sabado,1.0,5168
106,Facturas,Facturas-Medialunas,Local,"2023-07-22","12","12","3",Sabado,12.0,5168
101,Criollos,Criollos,Local,"2023-07-22","12","12","3",Sabado,1.0,5168
108,Pan Molde,Pan Molde Integral,Local,"2023-07-22","12","12","3",Sabado,1.0,5168
108,Pan Molde,Pan Molde Integral,Local,"2023-07-22","12","12","3",Sabado,1.0,1093
190,Pastas,Sorrentinos calabaza/remolacha masa espinaca,Local,"2023-07-22","12","12","3",Sabado,2.0,4080
228,Unknow,Pan de campo,Local,"2023-07-22","12","12","3",Sabado,1.0,3895
107,Pan Molde,Pan Molde Blanco,Local,"2023-07-22","12","12","3",Sabado,1.0,3895
106,Facturas,Facturas-Medialunas,Local,"2023-07-22","12","12","3",Sabado,4.0,3895
147,Budines,Budines de Limon,Local,"2023-07-22","12","12","3",Sabado,1.0,3895
176,Pastas,Spaguettis de Huevo 400gr,Local,"2023-07-22","12","12","3",Sabado,1.0,2394
175,Pastas,Spaguettis de Huevo 200gr,Local,"2023-07-22","12","12","3",Sabado,1.0,2394
120,Panaderia,Talitas/Chalitas sin Semillas,Local,"2023-07-22","12","12","3",Sabado,1.0,7306
146,Budines,Budines Marmolados,Local,"2023-07-22","12","12","3",Sabado,1.0,7306
106,Facturas,Facturas-Medialunas,Local,"2023-07-22","12","12","3",Sabado,6.0,7306
112,Pan Sandwich,Pan de Pancho x 2,Local,"2023-07-22","12","12","3",Sabado,3.0,7306
162,Masas Secas,Masas Secas,Local,"2023-07-22","12","12","3",Sabado,1.0,7306
109,Pan Sandwich,Pan Baguette x2,Local,"2023-07-22","12","12","3",Sabado,4.0,7306
111,Pan Sandwich,Pan Hamburguesa x 2,Local,"2023-07-22","12","12","3",Sabado,2.0,7306
106,Facturas,Facturas-Medialunas,Local,"2023-07-22","12","12","3",Sabado,2.0,1454
107,Pan Molde,Pan Molde Blanco,Local,"2023-07-22","12","12","3",Sabado,1.0,1454
221,Unknow,Postres por Kilo de 24 cm,Local,"2023-07-22","12","12","3",Sabado,1.0,5472
158,Alfajores,Alfajor Chocolate Negro,Local,"2023-07-22","12","12","3",Sabado,1.0,5472
157,Alfajores,Alfajor de Maicena,Local,"2023-07-22","12","12","3",Sabado,1.0,5472
275,Unknow,Sorrentinos de osobuco,Local,"2023-07-22","12","12","3",Sabado,3.0,6480
119,Chipa,Chipa,Local,"2023-07-22","12","12","3",Sabado,1.0,750
106,Facturas,Facturas-Medialunas,Local,"2023-07-22","12","12","3",Sabado,4.0,912
107,Pan Molde,Pan Molde Blanco,Local,"2023-07-22","13","13","3",Sabado,1.0,2423
110,Pan Sandwich,Pan Chip x 250gr,Local,"2023-07-22","13","13","3",Sabado,1.0,2423
201,Pan Sandwich,Pan de lomo x2,Local,"2023-07-22","13","13","3",Sabado,2.0,2423
226,Pastas,Ñoquis x 400hrs,Local,"2023-07-22","13","13","3",Sabado,1.0,2907
182,Pastas,Fetuchinis de Huevo 400gr,Local,"2023-07-22","13","13","3",Sabado,1.0,2907
158,Alfajores,Alfajor Chocolate Negro,Local,"2023-07-22","13","13","3",Sabado,2.0,7389
106,Facturas,Facturas-Medialunas,Local,"2023-07-22","13","13","3",Sabado,3.0,7389
275,Unknow,Sorrentinos de osobuco,Local,"2023-07-22","13","13","3",Sabado,1.0,7389
274,Unknow,Sorrentinos de verdura,Local,"2023-07-22","13","13","3",Sabado,1.0,7389
109,Pan Sandwich,Pan Baguette x2,Local,"2023-07-22","13","13","3",Sabado,2.0,7389
107,Pan Molde,Pan Molde Blanco,Local,"2023-07-22","13","13","3",Sabado,1.0,7389
101,Criollos,Criollos,Local,"2023-07-24","08","08","4",Lunes,1.0,3572
148,Budines,Budin de Naranja,Local,"2023-07-24","08","08","4",Lunes,1.0,3572
147,Budines,Budines de Limon,Local,"2023-07-24","08","08","4",Lunes,1.0,3572
108,Pan Molde,Pan Molde Integral,Local,"2023-07-24","09","09","4",Lunes,1.0,1093
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","09","09","4",Lunes,2.0,456
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","10","10","4",Lunes,2.0,480
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","10","10","4",Lunes,3.0,3325
125,Cookies,Cookies de Limon 200gr,Local,"2023-07-24","10","10","4",Lunes,1.0,3325
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2023-07-24","10","10","4",Lunes,1.0,3325
117,Criollos,Criollos/Cremonas 250gr,Local,"2023-07-24","10","10","4",Lunes,1.0,3325
161,Cuadrados,Pasta Frola Membrillo,Local,"2023-07-24","10","10","4",Lunes,1.0,3325
114,Pizzetas,Pizzetas x2,Local,"2023-07-24","10","10","4",Lunes,2.0,2120
119,Chipa,Chipa,Local,"2023-07-24","10","10","4",Lunes,1.0,2120
107,Pan Molde,Pan Molde Blanco,Local,"2023-07-24","10","10","4",Lunes,1.0,2120
162,Masas Secas,Masas Secas,Local,"2023-07-24","10","10","4",Lunes,1.0,1500
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","10","10","4",Lunes,3.0,1500
122,Panaderia,Galletitas de Queso 100gr,Local,"2023-07-24","10","10","4",Lunes,1.0,979
119,Chipa,Chipa,Local,"2023-07-24","10","10","4",Lunes,1.0,979
147,Budines,Budines de Limon,Dulce Miga,"2023-07-24","11","11","4",Lunes,2.0,23504
127,Cookies,Cookies de Coco 200gr,Local,"2023-07-24","11","11","4",Lunes,2.0,33860
131,Pepas,Pepas de Membrillo 200gr,Local,"2023-07-24","11","11","4",Lunes,6.0,33860
141,Cookies,Coquitos 200gr,Local,"2023-07-24","11","11","4",Lunes,3.0,33860
123,Cookies,Cookies Marmolado 200gr,Local,"2023-07-24","11","11","4",Lunes,3.0,33860
139,Cookies,Palmeritas 200gr,Local,"2023-07-24","11","11","4",Lunes,6.0,33860
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","11","11","4",Lunes,73.0,33860
281,Panaderia,Frances,Dulce Miga,"2023-07-24","11","11","4",Lunes,1.0,19400
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-07-24","11","11","4",Lunes,48.0,19400
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-07-24","11","11","4",Lunes,12.0,19400
156,Alfajores,Alfajorcitos Maicena 200gr,Dulce Miga,"2023-07-24","11","11","4",Lunes,6.0,23504
281,Panaderia,Frances,Dulce Miga,"2023-07-24","11","11","4",Lunes,1.0,23504
155,Budines,Budin de Coco,Dulce Miga,"2023-07-24","11","11","4",Lunes,2.0,23504
148,Budines,Budin de Naranja,Dulce Miga,"2023-07-24","11","11","4",Lunes,2.0,23504
139,Cookies,Palmeritas 200gr,Dulce Miga,"2023-07-24","11","11","4",Lunes,6.0,23504
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-07-24","11","11","4",Lunes,8.0,23504
108,Pan Molde,Pan Molde Integral,Dulce Miga,"2023-07-24","11","11","4",Lunes,3.0,23504
107,Pan Molde,Pan Molde Blanco,Dulce Miga,"2023-07-24","11","11","4",Lunes,3.0,23504
281,Panaderia,Frances,Dulce Miga,"2023-07-24","11","11","4",Lunes,1.0,17024
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-07-24","11","11","4",Lunes,24.0,17024
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-07-24","11","11","4",Lunes,48.0,17024
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","11","11","4",Lunes,1.0,240
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-07-24","11","11","4",Lunes,24.0,26152
127,Cookies,Cookies de Coco 200gr,Dulce Miga,"2023-07-24","11","11","4",Lunes,2.0,26152
131,Pepas,Pepas de Membrillo 200gr,Dulce Miga,"2023-07-24","11","11","4",Lunes,6.0,26152
141,Cookies,Coquitos 200gr,Dulce Miga,"2023-07-24","11","11","4",Lunes,3.0,26152
124,Cookies,Cookies Marmolado 50gr,Dulce Miga,"2023-07-24","11","11","4",Lunes,3.0,26152
139,Cookies,Palmeritas 200gr,Dulce Miga,"2023-07-24","11","11","4",Lunes,6.0,26152
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-07-24","11","11","4",Lunes,49.0,26152
139,Cookies,Palmeritas 200gr,Villa del Rosario ,"2023-07-24","12","12","4",Lunes,6.0,34528
238,Pan Sandwich,Sand de pebete,Villa del Rosario ,"2023-07-24","12","12","4",Lunes,10.0,34528
232,Unknow,Sand de miga de JyQ ind,Villa del Rosario ,"2023-07-24","12","12","4",Lunes,12.0,34528
146,Budines,Budines Marmolados,Villa del Rosario ,"2023-07-24","12","12","4",Lunes,3.0,34528
148,Budines,Budin de Naranja,Villa del Rosario ,"2023-07-24","12","12","4",Lunes,3.0,34528
147,Budines,Budines de Limon,Villa del Rosario ,"2023-07-24","12","12","4",Lunes,3.0,34528
106,Facturas,Facturas-Medialunas,Villa del Rosario ,"2023-07-24","12","12","4",Lunes,12.0,34528
145,Roll Canela,Rol de Canela y Pasas,Villa del Rosario ,"2023-07-24","12","12","4",Lunes,4.0,34528
106,Facturas,Facturas-Medialunas,Villa del Rosario ,"2023-07-24","12","12","4",Lunes,12.0,34528
109,Pan Sandwich,Pan Baguette x2,Villa del Rosario ,"2023-07-24","12","12","4",Lunes,12.0,34528
108,Pan Molde,Pan Molde Integral,Villa del Rosario ,"2023-07-24","12","12","4",Lunes,6.0,34528
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","12","12","4",Lunes,6.0,1368
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","12","12","4",Lunes,6.0,1440
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","12","12","4",Lunes,6.0,1440
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","12","12","4",Lunes,6.0,1368
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","12","12","4",Lunes,6.0,1440
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","12","12","4",Lunes,6.0,1440
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","12","12","4",Lunes,1.0,2306
108,Pan Molde,Pan Molde Integral,Local,"2023-07-24","12","12","4",Lunes,1.0,2306
281,Panaderia,Frances,Local,"2023-07-24","12","12","4",Lunes,1.0,2306
184,Pastas,Fetuchinis de Espinacas 400gr,Ariel Minoet,"2023-07-24","12","12","4",Lunes,1.0,1471
108,Pan Molde,Pan Molde Integral,Ariel Minoet,"2023-07-24","12","12","4",Lunes,1.0,2306
281,Panaderia,Frances,Ariel Minoet,"2023-07-24","12","12","4",Lunes,1.0,2306
106,Facturas,Facturas-Medialunas,Ariel Minoet,"2023-07-24","12","12","4",Lunes,1.0,2306
107,Pan Molde,Pan Molde Blanco,Local,"2023-07-24","12","12","4",Lunes,2.0,6010
155,Budines,Budin de Coco,Local,"2023-07-24","12","12","4",Lunes,1.0,6010
160,Alfajores,Alfajor Dulce Leche Cordobes,Local,"2023-07-24","12","12","4",Lunes,1.0,6010
108,Pan Molde,Pan Molde Integral,Local,"2023-07-24","12","12","4",Lunes,1.0,6010
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2023-07-24","12","12","4",Lunes,1.0,6010
139,Cookies,Palmeritas 200gr,Local,"2023-07-24","12","12","4",Lunes,1.0,6010
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","13","13","4",Lunes,4.0,912
108,Pan Molde,Pan Molde Integral,Local,"2023-07-24","16","16","4",Lunes,1.0,3145
163,Cuadrados,Cuadrados Coco con Dulce Leche,Local,"2023-07-24","16","16","4",Lunes,1.0,3145
164,Cuadrados,Cuadrados de Manzana,Local,"2023-07-24","16","16","4",Lunes,2.0,3145
228,Unknow,Pan de campo,Local,"2023-07-24","17","17","4",Lunes,5.0,4360
101,Criollos,Criollos,Local,"2023-07-24","17","17","4",Lunes,2.0,980
276,Unknow,Ravioles de jamón y muzza,Local,"2023-07-24","17","17","4",Lunes,2.0,3344
120,Panaderia,Talitas/Chalitas sin Semillas,Local,"2023-07-24","17","17","4",Lunes,1.0,4120
112,Pan Sandwich,Pan de Pancho x 2,Local,"2023-07-24","17","17","4",Lunes,2.0,4120
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","17","17","4",Lunes,4.0,4120
139,Cookies,Palmeritas 200gr,Local,"2023-07-24","17","17","4",Lunes,2.0,4120
125,Cookies,Cookies de Limon 200gr,Local,"2023-07-24","17","17","4",Lunes,1.0,1150
122,Panaderia,Galletitas de Queso 100gr,Local,"2023-07-24","17","17","4",Lunes,1.0,1150
281,Panaderia,Frances,Local,"2023-07-24","17","17","4",Lunes,1.0,880
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","17","17","4",Lunes,2.0,880
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","17","17","4",Lunes,6.0,1900
158,Alfajores,Alfajor Chocolate Negro,Local,"2023-07-24","17","17","4",Lunes,1.0,1900
106,Facturas,Facturas-Medialunas,Gabriela ,"2023-07-24","17","17","4",Lunes,16.0,21392
232,Unknow,Sand de miga de JyQ ind,Gabriela ,"2023-07-24","17","17","4",Lunes,10.0,21392
278,Unknow,Pizzeta de muzza y jamón,Gabriela ,"2023-07-24","17","17","4",Lunes,8.0,21392
277,Unknow,Pizzeta de muzza,Gabriela ,"2023-07-24","17","17","4",Lunes,8.0,21392
147,Budines,Budines de Limon,Local,"2023-07-24","17","17","4",Lunes,1.0,1000
281,Panaderia,Frances,Local,"2023-07-24","17","17","4",Lunes,1.0,975
156,Alfajores,Alfajorcitos Maicena 200gr,Local,"2023-07-24","17","17","4",Lunes,1.0,930
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","17","17","4",Lunes,6.0,1152
131,Pepas,Pepas de Membrillo 200gr,Local,"2023-07-24","18","18","4",Lunes,1.0,1720
156,Alfajores,Alfajorcitos Maicena 200gr,Local,"2023-07-24","18","18","4",Lunes,1.0,1720
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","18","18","4",Lunes,4.0,768
260,Unknow,Delivery,Canela Y Miel,"2023-07-24","18","18","4",Lunes,1.0,27392
107,Pan Molde,Pan Molde Blanco,Canela Y Miel,"2023-07-24","18","18","4",Lunes,6.0,27392
161,Cuadrados,Pasta Frola Membrillo,Canela Y Miel,"2023-07-24","18","18","4",Lunes,5.0,27392
139,Cookies,Palmeritas 200gr,Canela Y Miel,"2023-07-24","18","18","4",Lunes,6.0,27392
141,Cookies,Coquitos 200gr,Canela Y Miel,"2023-07-24","18","18","4",Lunes,15.0,27392
156,Alfajores,Alfajorcitos Maicena 200gr,Canela Y Miel,"2023-07-24","18","18","4",Lunes,7.0,27392
122,Panaderia,Galletitas de Queso 100gr,Local,"2023-07-24","18","18","4",Lunes,1.0,810
193,Unknow,Productos libre de gluten,Local,"2023-07-24","18","18","4",Lunes,1.0,810
281,Panaderia,Frances,Local,"2023-07-24","18","18","4",Lunes,1.0,2502
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","18","18","4",Lunes,6.0,2502
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","18","18","4",Lunes,2.0,384
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","18","18","4",Lunes,4.0,2660
229,Pastas,Disco de emp. arabes x12u,Local,"2023-07-24","18","18","4",Lunes,2.0,2660
119,Chipa,Chipa,Local,"2023-07-24","19","19","4",Lunes,1.0,3600
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","19","19","4",Lunes,1.0,1083
261,Unknow,Factura (Promo),Local,"2023-07-24","19","19","4",Lunes,2.0,1083
112,Pan Sandwich,Pan de Pancho x 2,Local,"2023-07-24","19","19","4",Lunes,1.0,1083
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","19","19","4",Lunes,2.0,2970
261,Unknow,Factura (Promo),Local,"2023-07-24","19","19","4",Lunes,1.0,2970
108,Pan Molde,Pan Molde Integral,Local,"2023-07-24","19","19","4",Lunes,2.0,2970
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","19","19","4",Lunes,12.0,2592
281,Panaderia,Frances,Local,"2023-07-24","19","19","4",Lunes,1.0,1450
101,Criollos,Criollos,Local,"2023-07-24","19","19","4",Lunes,1.0,1450
145,Roll Canela,Rol de Canela y Pasas,Local,"2023-07-24","19","19","4",Lunes,1.0,3790
106,Facturas,Facturas-Medialunas,Local,"2023-07-24","19","19","4",Lunes,6.0,3790
107,Pan Molde,Pan Molde Blanco,Local,"2023-07-24","19","19","4",Lunes,1.0,3790
101,Criollos,Criollos,Local,"2023-07-24","19","19","4",Lunes,1.0,3790
260,Unknow,Delivery,Dulce Miga,"2023-07-24","20","20","4",Lunes,1.0,83688
281,Panaderia,Frances,Dulce Miga,"2023-07-24","20","20","4",Lunes,1.0,83688
146,Budines,Budines Marmolados,Dulce Miga,"2023-07-24","20","20","4",Lunes,3.0,83688
155,Budines,Budin de Coco,Dulce Miga,"2023-07-24","20","20","4",Lunes,3.0,83688
148,Budines,Budin de Naranja,Dulce Miga,"2023-07-24","20","20","4",Lunes,6.0,83688
147,Budines,Budines de Limon,Dulce Miga,"2023-07-24","20","20","4",Lunes,6.0,83688
141,Cookies,Coquitos 200gr,Dulce Miga,"2023-07-24","20","20","4",Lunes,6.0,83688
280,Cookies,Cookies de Naranja 200gr,Dulce Miga,"2023-07-24","20","20","4",Lunes,6.0,83688
131,Pepas,Pepas de Membrillo 200gr,Dulce Miga,"2023-07-24","20","20","4",Lunes,6.0,83688
123,Cookies,Cookies Marmolado 200gr,Dulce Miga,"2023-07-24","20","20","4",Lunes,6.0,83688
125,Cookies,Cookies de Limon 200gr,Dulce Miga,"2023-07-24","20","20","4",Lunes,6.0,83688
127,Cookies,Cookies de Coco 200gr,Dulce Miga,"2023-07-24","20","20","4",Lunes,6.0,83688
139,Cookies,Palmeritas 200gr,Dulce Miga,"2023-07-24","20","20","4",Lunes,6.0,83688
156,Alfajores,Alfajorcitos Maicena 200gr,Dulce Miga,"2023-07-24","20","20","4",Lunes,6.0,83688
181,Pastas,Fetuchinis de Huevo 200gr,Dulce Miga,"2023-07-24","20","20","4",Lunes,2.0,83688
185,Pastas,Fetuchinis de Morron 200gr,Dulce Miga,"2023-07-24","20","20","4",Lunes,3.0,83688
108,Pan Molde,Pan Molde Integral,Dulce Miga,"2023-07-24","20","20","4",Lunes,6.0,83688
107,Pan Molde,Pan Molde Blanco,Dulce Miga,"2023-07-24","20","20","4",Lunes,6.0,83688
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-07-24","20","20","4",Lunes,12.0,83688
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-07-24","20","20","4",Lunes,72.0,83688
106,Facturas,Facturas-Medialunas,Local,"2023-07-25","09","09","4",Martes,2.0,456
282,Criollos,Criollos x 200 (promo),Local,"2023-07-25","09","09","4",Martes,1.0,250
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2023-07-25","09","09","4",Martes,1.0,780
120,Panaderia,Talitas/Chalitas sin Semillas,Local,"2023-07-25","09","09","4",Martes,1.0,780
107,Pan Molde,Pan Molde Blanco,Local,"2023-07-25","09","09","4",Martes,1.0,3570
106,Facturas,Facturas-Medialunas,Local,"2023-07-25","09","09","4",Martes,2.0,3570
108,Pan Molde,Pan Molde Integral,Local,"2023-07-25","09","09","4",Martes,1.0,3570
101,Criollos,Criollos,Local,"2023-07-25","09","09","4",Martes,1.0,3570
108,Pan Molde,Pan Molde Integral,Local,"2023-07-25","09","09","4",Martes,1.0,1976
156,Alfajores,Alfajorcitos Maicena 200gr,Local,"2023-07-25","09","09","4",Martes,1.0,1976
281,Panaderia,Frances,Local,"2023-07-25","11","11","4",Martes,1.0,5254
101,Criollos,Criollos,Local,"2023-07-25","11","11","4",Martes,1.0,5254
156,Alfajores,Alfajorcitos Maicena 200gr,Local,"2023-07-25","11","11","4",Martes,1.0,5254
162,Masas Secas,Masas Secas,Local,"2023-07-25","11","11","4",Martes,1.0,5254
139,Cookies,Palmeritas 200gr,Local,"2023-07-25","11","11","4",Martes,1.0,5254
106,Facturas,Facturas-Medialunas,Local,"2023-07-25","11","11","4",Martes,6.0,5254
278,Unknow,Pizzeta de muzza y jamón,Gisella Lopez,"2023-07-25","11","11","4",Martes,4.0,52470
277,Unknow,Pizzeta de muzza,Gisella Lopez,"2023-07-25","11","11","4",Martes,4.0,52470
114,Pizzetas,Pizzetas x2,Gisella Lopez,"2023-07-25","11","11","4",Martes,8.0,52470
117,Criollos,Criollos/Cremonas 250gr,Gisella Lopez,"2023-07-25","11","11","4",Martes,6.0,52470
201,Pan Sandwich,Pan de lomo x2,Gisella Lopez,"2023-07-25","11","11","4",Martes,6.0,52470
107,Pan Molde,Pan Molde Blanco,Gisella Lopez,"2023-07-25","11","11","4",Martes,6.0,52470
151,Budines,Budin de Manzana,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,52470
154,Budines,Budin de Zanahoria,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,52470
150,Budines,Budin con chips,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,52470
155,Budines,Budin de Coco,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,52470
148,Budines,Budin de Naranja,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,52470
147,Budines,Budines de Limon,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,52470
106,Facturas,Facturas-Medialunas,Gisella Lopez,"2023-07-25","11","11","4",Martes,24.0,52470
106,Facturas,Facturas-Medialunas,Gisella Lopez,"2023-07-25","11","11","4",Martes,30.0,52470
278,Unknow,Pizzeta de muzza y jamón,Gisella Lopez,"2023-07-25","11","11","4",Martes,4.0,41976
277,Unknow,Pizzeta de muzza,Gisella Lopez,"2023-07-25","11","11","4",Martes,4.0,41976
114,Pizzetas,Pizzetas x2,Gisella Lopez,"2023-07-25","11","11","4",Martes,8.0,41976
117,Criollos,Criollos/Cremonas 250gr,Gisella Lopez,"2023-07-25","11","11","4",Martes,6.0,41976
201,Pan Sandwich,Pan de lomo x2,Gisella Lopez,"2023-07-25","11","11","4",Martes,6.0,41976
107,Pan Molde,Pan Molde Blanco,Gisella Lopez,"2023-07-25","11","11","4",Martes,6.0,41976
148,Budines,Budin de Naranja,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,41976
155,Budines,Budin de Coco,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,41976
151,Budines,Budin de Manzana,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,41976
154,Budines,Budin de Zanahoria,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,41976
147,Budines,Budines de Limon,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,41976
150,Budines,Budin con chips,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,41976
106,Facturas,Facturas-Medialunas,Gisella Lopez,"2023-07-25","11","11","4",Martes,30.0,41976
106,Facturas,Facturas-Medialunas,Gisella Lopez,"2023-07-25","11","11","4",Martes,24.0,41976
260,Unknow,Delivery,Gisella Lopez,"2023-07-25","11","11","4",Martes,1.0,43296
278,Unknow,Pizzeta de muzza y jamón,Gisella Lopez,"2023-07-25","11","11","4",Martes,4.0,43296
277,Unknow,Pizzeta de muzza,Gisella Lopez,"2023-07-25","11","11","4",Martes,4.0,43296
114,Pizzetas,Pizzetas x2,Gisella Lopez,"2023-07-25","11","11","4",Martes,8.0,43296
117,Criollos,Criollos/Cremonas 250gr,Gisella Lopez,"2023-07-25","11","11","4",Martes,6.0,43296
201,Pan Sandwich,Pan de lomo x2,Gisella Lopez,"2023-07-25","11","11","4",Martes,6.0,43296
107,Pan Molde,Pan Molde Blanco,Gisella Lopez,"2023-07-25","11","11","4",Martes,6.0,43296
150,Budines,Budin con chips,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,43296
155,Budines,Budin de Coco,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,43296
154,Budines,Budin de Zanahoria,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,43296
151,Budines,Budin de Manzana,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,43296
148,Budines,Budin de Naranja,Gisella Lopez,"2023-07-25","11","11","4",Martes,2.0,43296
